Date,AMZN US Equity,BNDX US Equity,DAX Index,EURUSD BGN Curncy,GS US Equity,GOOGl US Equity,TSLA US Equity,,,,,,
4/8/23,139.57,48.5,15951.86,1.1006,353.22,128.11,253.86,,,,,,
7/8/23,142.22,48.4,15950.76,1.1002,355.56,131.53,251.45,,,,,,
8/8/23,139.94,48.67,15774.93,1.0956,348.26,131.4,249.7,,,,,,
9/8/23,137.85,48.63,15852.58,1.0974,342.69,129.66,242.19,,,,,,
10/8/23,138.56,48.48,15996.52,1.0981,340.4,129.69,245.34,,,,,,
11/8/23,138.41,48.38,15832.17,1.0949,340.73,129.56,242.65,,,,,,
14/8/23,140.57,48.28,15904.25,1.0906,337.74,131.33,239.76,,,,,,
15/8/23,137.67,48.16,15767.28,1.0905,332.21,129.78,232.96,,,,,,
16/8/23,135.07,48.15,15789.45,1.0879,329.11,128.7,225.6,,,,,,
17/8/23,133.98,48.08,15676.9,1.0872,327.52,129.92,219.22,,,,,,
18/8/23,133.22,48.24,15574.26,1.0873,324.93,127.46,215.49,,,,,,
21/8/23,134.68,48.06,15603.28,1.0896,322.06,128.37,231.28,,,,,,
22/8/23,134.25,48.19,15705.62,1.0846,318.79,129.08,233.19,,,,,,
23/8/23,135.52,48.56,15728.41,1.0863,322.33,132.37,236.86,,,,,,
24/8/23,131.84,48.53,15621.49,1.081,319.96,129.78,230.04,,,,,,
25/8/23,133.26,48.49,15631.82,1.0796,320.15,129.88,238.59,,,,,,
28/8/23,133.14,48.5,15792.61,1.0819,325.97,131.01,238.82,,,,,,
29/8/23,134.91,48.61,15930.88,1.088,332.55,134.57,257.18,,,,,,
30/8/23,135.07,48.53,15891.93,1.0923,328.58,135.88,256.9,,,,,,
31/8/23,138.01,48.76,15947.08,1.0843,327.71,136.17,258.08,,,,,,
1/9/23,138.12,48.57,15840.34,1.078,327.4,135.66,245.01,,,,,,
5/9/23,137.27,48.27,15771.71,1.0722,323.75,135.77,256.49,,,,,,
6/9/23,135.36,48.27,15741.37,1.0727,321.13,134.46,251.92,,,,,,
7/9/23,137.85,48.39,15718.66,1.0696,321.96,135.26,251.49,,,,,,
8/9/23,138.23,48.39,15744.75,1.07,325.52,136.38,248.5,,,,,,
11/9/23,143.1,48.28,15800.99,1.075,324.65,136.92,273.58,,,,,,
12/9/23,141.23,48.27,15715.53,1.0754,330.9,135.34,267.48,,,,,,
13/9/23,144.85,48.32,15654.03,1.073,334.98,136.71,271.3,,,,,,
14/9/23,144.72,48.425,15805.29,1.0643,344.57,138.1,276.04,,,,,,
15/9/23,140.39,48.27,15893.53,1.0657,342.54,137.4,274.39,,,,,,
18/9/23,139.98,48.2,15727.12,1.0692,343.32,138.21,265.28,,,,,,
19/9/23,137.63,48.11,15664.48,1.0679,341.89,138.04,266.5,,,,,,
20/9/23,135.29,48.18,15781.59,1.0661,336.7,133.74,262.59,,,,,,
21/9/23,129.33,48.13,15571.86,1.0661,330.24,130.44,255.7,,,,,,
22/9/23,129.12,48.16,15557.29,1.0653,327.89,130.25,244.88,,,,,,
25/9/23,131.27,47.97,15405.49,1.0593,328.84,131.11,246.99,,,,,,
26/9/23,125.98,47.935,15255.87,1.0572,323.82,128.565,244.12,,,,,,
27/9/23,125.98,47.81,15217.45,1.0503,321.95,130.54,240.5,,,,,,
28/9/23,125.98,47.76,15323.5,1.0566,325.2,132.31,246.38,,,,,,
29/9/23,127.12,47.83,15386.58,1.0573,323.57,130.86,250.22,,,,,,
2/10/23,129.46,47.57,15247.21,1.0477,318.5,134.17,251.6,,,,,,
3/10/23,124.72,47.41,15085.21,1.0467,306.12,132.43,246.53,,,,,,
4/10/23,127,47.51,15099.92,1.0504,308.6,135.24,261.16,,,,,,
5/10/23,125.96,47.59,15070.22,1.055,310.5,135.07,260.05,,,,,,
6/10/23,127.96,47.49,15229.77,1.0586,312.48,137.58,260.53,,,,,,
9/10/23,128.26,47.79,15128.11,1.0567,312.61,138.42,259.67,,,,,,
10/10/23,129.48,47.72,15423.52,1.0605,314.77,138.06,263.62,,,,,,
11/10/23,131.83,48.01,15460.01,1.062,313.02,140.55,262.99,,,,,,
12/10/23,132.33,47.76,15425.03,1.0528,309.85,138.97,258.87,,,,,,
13/10/23,129.79,47.96,15186.66,1.051,309.3,137.36,251.12,,,,,,
16/10/23,132.55,47.775,15237.99,1.056,314.39,139.095,253.92,,,,,,
17/10/23,131.47,47.5,15251.69,1.0577,309.36,139.72,254.85,,,,,,
18/10/23,128.13,47.41,15094.91,1.0536,301.96,137.96,242.68,,,,,,
19/10/23,128.4,47.38,15045.23,1.0582,299.19,137.75,220.11,,,,,,
20/10/23,125.17,47.475,14798.47,1.0594,300.05,135.6,211.99,,,,,,
23/10/23,126.56,47.61,14800.72,1.067,299.22,136.5,212.08,,,,,,
24/10/23,128.56,47.72,14879.94,1.059,299.18,138.81,216.52,,,,,,
25/10/23,121.39,47.44,14892.18,1.0566,296.76,125.61,212.42,,,,,,
26/10/23,119.57,47.67,14731.05,1.0563,296.99,122.28,205.76,,,,,,
27/10/23,127.74,47.745,14687.41,1.0565,289.91,122.17,207.3,,,,,,
30/10/23,132.71,47.69,14716.54,1.0615,300.83,124.46,197.36,,,,,,
31/10/23,133.09,47.68,14810.34,1.0575,303.61,124.08,200.84,,,,,,
1/11/23,137,47.86,14923.27,1.057,307.16,126.45,205.66,,,,,,
2/11/23,138.07,48.06,15143.6,1.0622,313.76,127.49,218.51,,,,,,
3/11/23,138.6,48.27,15189.25,1.0731,327.62,129.1,219.96,,,,,,
6/11/23,139.74,48.075,15135.97,1.0718,323.91,130.25,219.27,,,,,,
7/11/23,142.71,48.34,15152.64,1.07,323.95,130.97,222.18,,,,,,
8/11/23,142.08,48.48,15229.6,1.0709,324.56,131.84,222.11,,,,,,
9/11/23,140.6,48.285,15352.54,1.0668,320.78,130.24,209.98,,,,,,
10/11/23,143.56,48.33,15234.39,1.0686,325.51,132.59,214.65,,,,,,
13/11/23,142.59,48.315,15345,1.0698,326.91,132.09,223.71,,,,,,
14/11/23,145.8,48.69,15614.43,1.0879,338.72,133.62,237.41,,,,,,
15/11/23,143.2,48.62,15748.17,1.0848,337.6,134.62,242.84,,,,,,
16/11/23,142.83,48.81,15786.61,1.0852,336.67,136.93,233.59,,,,,,
17/11/23,145.18,48.86,15919.16,1.0915,339.19,135.31,234.3,,,,,,
20/11/23,146.13,48.91,15901.33,1.094,339.45,136.25,235.6,,,,,,
21/11/23,143.9,48.95,15900.53,1.0911,334.97,136.97,241.2,,,,,,
22/11/23,146.71,48.94,15957.82,1.0888,338.64,138.49,234.21,,,,,,
24/11/23,146.74,48.715,16029.49,1.0939,339.15,136.69,235.45,,,,,,
27/11/23,147.73,48.97,15966.37,1.0954,337.71,136.41,236.08,,,,,,
28/11/23,147.03,49.11,15992.67,1.0993,337.65,137.2,246.72,,,,,,
29/11/23,146.32,49.36,16166.45,1.0969,340.26,134.99,244.14,,,,,,
30/11/23,146.09,49.23,16215.43,1.0888,341.54,132.53,240.08,,,,,,
1/12/23,147.03,49.44,16397.52,1.0884,348.43,131.86,238.83,,,,,,
4/12/23,144.84,49.47,16404.76,1.0836,349.39,129.27,235.58,,,,,,
5/12/23,146.88,49.735,16533.11,1.0797,341.75,130.99,238.72,,,,,,
6/12/23,144.52,49.885,16656.44,1.0764,341.97,130.02,239.37,,,,,,
7/12/23,146.88,49.83,16628.99,1.0794,344.62,136.93,242.64,,,,,,
8/12/23,147.42,49.62,16759.22,1.0763,350.83,134.99,243.84,,,,,,
11/12/23,145.89,49.6,16794.43,1.0765,351.76,133.29,239.74,,,,,,
12/12/23,147.48,49.72,16791.74,1.0794,352.61,132.52,237.01,,,,,,
13/12/23,148.84,50.13,16766.05,1.0874,362.73,132.57,239.29,,,,,,
14/12/23,147.42,50.3,16752.23,1.0993,383.47,131.94,251.05,,,,,,
15/12/23,149.97,50.42,16751.44,1.0895,380.51,132.6,253.5,,,,,,
18/12/23,154.07,50.36,16650.55,1.0924,376.4,135.8,252.08,,,,,,
19/12/23,153.79,50.62,16744.41,1.0981,382.45,136.65,257.22,,,,,,
20/12/23,152.12,50.85,16733.05,1.0942,377.52,138.34,247.14,,,,,,
21/12/23,153.84,50.78,16687.42,1.1011,380.57,140.42,254.5,,,,,,
22/12/23,153.42,49.4,16706.18,1.1014,380.65,141.49,252.54,,,,,,
27/12/23,153.34,49.71,16742.07,1.1105,384.48,140.37,261.44,,,,,,
28/12/23,153.38,49.535,16701.55,1.1061,386.41,140.23,253.18,,,,,,
29/12/23,151.94,49.365,16751.64,1.1039,385.77,139.69,248.48,,,,,,
2/1/24,149.93,49.18,16769.36,1.0942,388.3,138.17,248.42,,,,,,
3/1/24,148.47,49.33,16538.39,1.0922,381.79,138.92,238.45,,,,,,
4/1/24,144.57,49.03,16617.29,1.0945,382.95,136.39,237.93,,,,,,
5/1/24,145.24,48.91,16594.21,1.0943,386.44,135.73,237.49,,,,,,
8/1/24,149.1,49,16716.47,1.095,388.86,138.84,240.45,,,,,,
9/1/24,151.37,48.96,16688.36,1.0931,383.74,140.95,234.96,,,,,,
10/1/24,153.73,48.89,16689.81,1.0973,381.96,142.28,233.94,,,,,,
11/1/24,155.18,49.1,16547.03,1.0972,379.75,142.08,227.22,,,,,,
12/1/24,154.62,49.1,16704.56,1.0951,377.75,142.65,218.89,,,,,,
16/1/24,153.16,48.86,16571.68,1.0875,380.45,142.49,219.91,,,,,,
17/1/24,151.71,48.72,16431.69,1.0883,377.18,141.47,215.55,,,,,,
18/1/24,153.5,48.7,16567.35,1.0876,376.91,143.48,211.88,,,,,,
19/1/24,155.34,48.79,16555.13,1.0898,382.2,146.38,212.19,,,,,,
22/1/24,154.78,48.81,16683.36,1.0883,385.96,145.99,208.8,,,,,,
23/1/24,156.02,48.7,16627.09,1.0854,380.77,147.04,209.14,,,,,,
24/1/24,156.87,48.61,16889.92,1.0885,379.4,148.7,207.83,,,,,,
25/1/24,157.75,48.8,16906.92,1.0846,382.7,151.87,182.63,,,,,,
26/1/24,159.12,48.73,16961.39,1.0853,377.79,152.185,183.25,,,,,,
29/1/24,161.26,48.905,16941.71,1.0833,380.56,153.51,190.93,,,,,,
30/1/24,159,48.89,16972.34,1.0845,386.87,151.46,191.59,,,,,,
31/1/24,155.2,49.08,16903.76,1.0818,384.01,140.1,187.29,,,,,,
1/2/24,159.28,49.1,16859.04,1.0872,383.85,141.16,188.86,,,,,,
2/2/24,171.81,48.86,16918.21,1.0788,387.86,142.38,187.91,,,,,,
5/2/24,170.31,48.64,16904.06,1.0743,383.02,143.68,181.06,,,,,,
6/2/24,169.15,48.79,17033.24,1.0755,384.99,144.1,185.1,,,,,,
7/2/24,170.53,48.71,16921.96,1.0772,386.66,145.54,187.58,,,,,,
8/2/24,169.84,48.6,16963.83,1.0778,385.04,145.91,189.56,,,,,,
9/2/24,174.45,48.62,16926.5,1.0784,384.26,149,193.57,,,,,,
12/2/24,172.34,48.67,17037.35,1.0772,392.64,147.53,188.13,,,,,,
13/2/24,168.64,48.485,16880.83,1.0709,378.75,145.14,184.02,,,,,,
14/2/24,170.98,48.785,16945.48,1.0727,378.04,145.94,188.71,,,,,,
15/2/24,169.8,48.78,17046.69,1.0772,385.42,142.77,200.45,,,,,,
16/2/24,169.51,48.665,17117.44,1.0777,384.44,140.52,199.95,,,,,,
20/2/24,167.08,48.68,17068.43,1.0808,384.52,141.12,193.76,,,,,,
21/2/24,168.59,48.47,17118.12,1.0819,388.27,142.55,194.77,,,,,,
22/2/24,174.58,48.6,17370.45,1.0823,390.47,144.09,197.41,,,,,,
23/2/24,174.99,48.78,17419.33,1.0821,391.05,143.96,191.97,,,,,,
26/2/24,174.73,48.69,17423.23,1.0851,390.22,137.57,199.4,,,,,,
27/2/24,173.54,48.61,17556.49,1.0844,390.81,138.88,199.73,,,,,,
28/2/24,173.16,48.66,17601.22,1.0838,393.18,136.38,202.04,,,,,,
29/2/24,176.76,48.73,17678.19,1.0805,389.05,138.46,201.88,,,,,,
1/3/24,178.22,48.72,17735.07,1.0837,388.1,137.14,202.64,,,,,,
4/3/24,177.58,48.675,17716.17,1.0856,392.25,133.35,188.14,,,,,,
5/3/24,174.12,48.95,17698.4,1.0857,390.91,132.67,180.74,,,,,,
6/3/24,173.51,48.99,17716.71,1.0899,389.57,131.4,176.54,,,,,,
7/3/24,176.82,49.06,17842.85,1.0948,388.43,134.38,178.65,,,,,,
8/3/24,175.35,49.1,17814.51,1.0939,386.99,135.41,175.34,,,,,,
11/3/24,171.96,49.03,17746.27,1.0926,386.16,137.67,177.77,,,,,,
12/3/24,175.39,49.03,17965.11,1.0927,388.18,138.5,177.54,,,,,,
13/3/24,176.555,48.98,17961.38,1.0948,392.31,139.79,169.48,,,,,,
14/3/24,178.75,48.81,17942.04,1.0883,388.61,143.1,162.5,,,,,,
15/3/24,174.42,48.8,17936.65,1.0889,387.21,141.18,163.57,,,,,,
18/3/24,174.48,48.8,17932.68,1.0872,384.37,147.68,173.8,,,,,,
19/3/24,175.9,48.86,17987.49,1.0866,388.66,147.03,171.32,,,,,,
20/3/24,178.15,48.96,18015.13,1.0922,396.47,148.74,175.66,,,,,,
21/3/24,178.15,48.97,18179.25,1.086,413.71,147.6,172.82,,,,,,
22/3/24,178.87,49.17,18205.94,1.0808,406.82,150.77,170.83,,,,,,
25/3/24,179.71,49.03,18261.31,1.0837,404.94,150.07,172.63,,,,,,
26/3/24,178.3,49.09,18384.35,1.0831,406.18,150.67,177.67,,,,,,
27/3/24,179.83,49.24,18477.09,1.0828,415.25,150.87,179.83,,,,,,
28/3/24,180.38,49.19,18492.49,1.0789,417.69,150.93,175.79,,,,,,
2/4/24,180.69,48.84,18283.13,1.077,410.15,154.56,166.63,,,,,,
3/4/24,182.41,48.92,18367.72,1.0836,414,154.92,168.38,,,,,,
4/4/24,180,49.07,18403.13,1.0837,406.25,150.53,171.11,,,,,,
5/4/24,185.07,48.93,18175.04,1.0837,408.07,152.5,164.9,,,,,,
8/4/24,185.19,48.88,18318.97,1.0859,410.54,154.85,172.98,,,,,,
9/4/24,185.67,49,18076.69,1.0857,410.71,156.6,176.88,,,,,,
10/4/24,185.95,48.73,18097.3,1.0743,400.76,156.14,171.76,,,,,,
11/4/24,189.05,48.71,17954.48,1.0726,397.48,159.41,174.6,,,,,,
12/4/24,186.13,48.88,17930.32,1.0643,389.49,157.73,171.05,,,,,,
15/4/24,183.62,48.68,18026.58,1.0624,400.88,154.86,161.48,,,,,,
16/4/24,183.32,48.55,17766.23,1.0619,396.86,154.4,157.11,,,,,,
17/4/24,181.28,48.61,17770.02,1.0673,403.91,155.47,155.45,,,,,,
18/4/24,179.22,48.54,17837.4,1.0643,403.11,156.01,149.93,,,,,,
19/4/24,174.63,48.59,17737.36,1.0656,404,154.09,147.05,,,,,,
22/4/24,177.23,48.65,17860.8,1.0655,417.35,156.28,142.05,,,,,,
23/4/24,179.54,48.58,18137.65,1.0701,424,158.26,144.68,,,,,,
24/4/24,176.59,48.37,18088.7,1.0699,423.04,159.13,162.13,,,,,,
25/4/24,173.67,48.31,17917.28,1.073,420.05,156,170.18,,,,,,
26/4/24,179.62,48.44,18161.01,1.0693,427.57,171.95,168.29,,,,,,
29/4/24,180.96,48.56,18118.32,1.0721,430.81,166.15,194.05,,,,,,
30/4/24,175,48.41,17932.17,1.0666,426.71,162.78,183.28,,,,,,
2/5/24,184.72,48.51,17896.5,1.0725,432.57,166.62,180.01,,,,,,
3/5/24,186.21,48.68,18001.6,1.0761,438.18,167.24,181.19,,,,,,
6/5/24,188.7,48.75,18175.21,1.0769,443.67,168.1,184.76,,,,,,
7/5/24,188.76,48.85,18430.05,1.0755,443.8,171.25,177.81,,,,,,
8/5/24,188,48.8,18498.38,1.0748,446.95,169.38,174.72,,,,,,
9/5/24,189.5,48.78,18686.6,1.0782,455.56,169.96,171.97,,,,,,
10/5/24,187.48,48.66,18772.85,1.0771,454.73,168.65,168.47,,,,,,
13/5/24,186.57,48.67,18742.22,1.079,453.56,169.14,171.89,,,,,,
14/5/24,187.07,48.6,18716.42,1.0819,458.47,170.34,177.55,,,,,,
15/5/24,185.99,48.92,18869.36,1.0884,466.09,172.51,173.99,,,,,,
16/5/24,183.63,48.86,18738.81,1.0867,464.52,174.18,174.84,,,,,,
17/5/24,184.7,48.73,18704.42,1.0869,467.72,176.06,177.46,,,,,,
20/5/24,183.54,48.69,18768.96,1.0857,462.94,176.92,174.95,,,,,,
21/5/24,183.15,48.75,18726.76,1.0854,470.41,177.85,186.6,,,,,,
22/5/24,183.13,48.64,18680.2,1.0823,462.38,176.38,180.11,,,,,,
23/5/24,181.05,48.56,18691.32,1.0815,458.15,173.55,173.74,,,,,,
24/5/24,180.75,48.59,18693.37,1.0847,461.18,174.99,179.24,,,,,,
28/5/24,182.15,48.45,18677.87,1.0857,459.81,176.4,176.75,,,,,,
29/5/24,182.02,48.24,18473.29,1.0801,457.17,175.9,176.19,,,,,,
30/5/24,179.32,48.39,18496.79,1.0832,450.23,172.11,178.79,,,,,,
31/5/24,176.44,48.46,18497.94,1.0848,456.52,172.5,178.08,,,,,,
3/6/24,178.34,48.54,18608.16,1.0904,454.98,173.17,176.29,,,,,,
4/6/24,179.34,48.64,18405.64,1.0879,455.3,173.79,174.77,,,,,,
5/6/24,181.28,48.76,18575.94,1.0869,461.68,175.41,175,,,,,,
6/6/24,185,48.73,18652.67,1.089,458.1,176.73,177.94,,,,,,
7/6/24,184.3,48.53,18557.27,1.0801,454.91,174.46,177.48,,,,,,
10/6/24,187.06,48.38,18494.89,1.0765,453.55,175.01,173.79,,,,,,
11/6/24,187.23,48.51,18369.94,1.0741,444.27,176.62,170.66,,,,,,
12/6/24,186.89,48.64,18630.86,1.0809,448.7,177.79,177.29,,,,,,
13/6/24,183.83,48.8,18265.68,1.0737,446.35,175.16,182.47,,,,,,
14/6/24,183.66,48.95,18002.02,1.0703,446.46,176.79,178.01,,,,,,
17/6/24,184.06,48.84,18068.21,1.0734,450.18,177.24,187.44,,,,,,
18/6/24,182.81,48.96,18131.97,1.074,457.43,175.09,184.86,,,,,,
20/6/24,186.1,48.88,18254.18,1.0702,458.05,176.3,181.57,,,,,,
21/6/24,189.08,48.93,18163.52,1.0693,450.18,179.63,183.01,,,,,,
24/6/24,185.57,48.9,18325.58,1.0733,462.09,179.22,182.58,,,,,,
25/6/24,186.34,48.94,18177.62,1.0714,457.38,184.03,187.35,,,,,,
26/6/24,193.61,48.71,18155.24,1.0681,455.86,183.88,196.37,,,,,,
27/6/24,197.85,48.75,18210.55,1.0704,445.96,185.41,197.42,,,,,,
28/6/24,193.25,48.67,18235.45,1.0713,452.32,182.15,197.88,,,,,,
1/7/24,197.2,48.42,18290.66,1.074,463.66,182.99,209.86,,,,,,
2/7/24,200,48.52,18164.06,1.0745,465.61,185.24,231.26,,,,,,
3/7/24,197.59,48.66,18374.53,1.0786,467.92,185.82,246.39,,,,,,
5/7/24,200,48.76,18475.45,1.084,464.75,190.6,251.52,,,,,,
8/7/24,199.29,48.78,18472.05,1.0824,464.82,189.03,252.94,,,,,,
9/7/24,199.34,48.74,18236.19,1.0813,472.83,188.98,262.33,,,,,,
10/7/24,199.79,48.85,18407.22,1.083,478.89,191.18,263.26,,,,,,
11/7/24,195.05,48.94,18534.56,1.0868,479.23,185.57,241.03,,,,,,
12/7/24,194.49,48.99,18748.18,1.0907,479.88,185.07,248.23,,,,,,
15/7/24,192.72,49.04,18590.89,1.0894,492.23,186.53,252.64,,,,,,
16/7/24,193.02,49.22,18518.03,1.0899,503.02,183.92,256.56,,,,,,
17/7/24,187.93,49.2,18437.3,1.0939,502.18,181.02,248.5,,,,,,
18/7/24,183.75,49.14,18354.76,1.0897,486.21,177.69,249.23,,,,,,
19/7/24,183.13,49.08,18171.93,1.0882,484.93,177.66,239.2,,,,,,
22/7/24,182.55,49.04,18407.07,1.0891,487.04,181.67,251.51,,,,,,
23/7/24,186.41,49.08,18557.7,1.0854,492.15,181.79,246.38,,,,,,
24/7/24,180.83,48.98,18387.46,1.084,486.7,172.63,215.99,,,,,,
25/7/24,179.85,49.09,18298.72,1.0846,491.71,167.28,220.25,,,,,,
26/7/24,182.5,49.23,18417.55,1.0856,499.03,167,219.8,,,,,,
29/7/24,183.2,49.36,18320.67,1.0821,492.72,169.53,232.1,,,,,,
30/7/24,181.71,49.43,18411.18,1.0815,505.67,170.29,222.62,,,,,,
31/7/24,186.98,49.61,18508.65,1.0826,509.03,171.54,232.07,,,,,,
1/8/24,184.07,49.58,18083.05,1.0791,500.12,170.76,216.86,,,,,,
2/8/24,167.9,49.88,17661.22,1.0911,470.64,166.66,207.67,,,,,,
5/8/24,161.02,49.89,17339,1.0952,459.02,159.25,198.88,,,,,,
6/8/24,161.93,49.63,17354.32,1.0931,470.22,158.29,200.64,,,,,,
7/8/24,162.77,49.55,17615.15,1.0922,473.01,158.94,191.76,,,,,,
8/8/24,165.8,49.57,17680.4,1.0919,485.77,162.03,198.84,,,,,,
9/8/24,166.94,49.74,17722.88,1.0917,490.26,163.67,200,,,,,,
12/8/24,166.8,49.79,17726.47,1.0931,485.5,162.29,197.49,,,,,,
13/8/24,170.23,49.9,17812.05,1.0993,491.94,164.16,207.83,,,,,,
14/8/24,170.1,49.94,17885.6,1.1012,498.7,160.37,201.38,,,,,,
15/8/24,177.59,49.8,18183.24,1.0972,499.02,161.3,214.14,,,,,,
16/8/24,177.06,49.85,18322.4,1.1027,504.26,162.96,216.12,,,,,,
19/8/24,178.22,49.82,18421.69,1.1085,504.68,166.67,222.72,,,,,,
20/8/24,178.88,49.91,18357.52,1.113,497.34,167.18,221.1,,,,,,
21/8/24,180.11,49.98,18448.95,1.115,496.46,165.85,223.27,,,,,,
22/8/24,176.13,49.82,18493.39,1.1112,497.75,163.8,210.66,,,,,,
23/8/24,177.04,49.96,18633.1,1.1192,509.42,165.62,220.32,,,,,,
26/8/24,175.5,49.88,18617.02,1.1161,507.87,166.16,213.21,,,,,,
27/8/24,173.12,49.85,18681.81,1.1184,507.26,164.68,209.21,,,,,,
28/8/24,170.8,49.83,18782.29,1.112,503.33,162.85,205.75,,,,,,
29/8/24,172.12,49.8,18912.57,1.1077,510.1,161.78,206.28,,,,,,
30/8/24,178.5,49.76,18906.92,1.1048,510.25,163.38,214.11,,,,,,
3/9/24,176.25,49.78,18747.11,1.1043,487.46,157.36,210.6,,,,,,
4/9/24,173.33,49.97,18591.85,1.1082,490.64,156.45,219.41,,,,,,
5/9/24,177.89,49.98,18576.5,1.1111,487.88,157.24,230.17,,,,,,
6/9/24,171.39,50,18301.9,1.1084,479.61,150.92,210.73,,,,,,
9/9/24,175.4,50.13,18443.56,1.1035,488.57,148.71,216.27,,,,,,
10/9/24,179.55,50.22,18265.92,1.102,467.13,148.66,226.17,,,,,,
11/9/24,184.52,50.27,18330.27,1.1012,471.17,151.16,228.13,,,,,,
12/9/24,187,50.19,18518.39,1.1074,474.06,154.69,229.81,,,,,,
13/9/24,186.49,50.28,18699.4,1.1075,478.99,157.46,230.29,,,,,,
16/9/24,184.89,50.35,18633.11,1.1133,485.16,158.06,226.78,,,,,,
17/9/24,186.88,50.29,18726.08,1.1114,485.39,159.32,227.87,,,,,,
18/9/24,186.43,50.14,18711.49,1.1119,484.58,159.81,227.2,,,,,,
19/9/24,189.87,50.16,19002.38,1.1162,503.83,162.14,243.92,,,,,,
20/9/24,191.6,50.17,18720.01,1.1162,498.43,163.59,238.25,,,,,,
23/9/24,193.88,50.22,18846.79,1.1111,497.41,161.85,250,,,,,,
24/9/24,193.96,50.32,18996.63,1.118,498.02,162.29,254.27,,,,,,
25/9/24,192.53,50.18,18918.5,1.1133,491.14,161.49,257.02,,,,,,
26/9/24,191.16,50.24,19238.36,1.1177,496.92,162.73,254.22,,,,,,
27/9/24,187.97,50.3,19473.63,1.1162,498.51,163.95,260.46,,,,,,
30/9/24,186.33,50.28,19324.93,1.1135,495.11,165.85,261.63,,,,,,
1/10/24,185.13,50.43,19213.14,1.1068,490.17,166.99,258.02,,,,,,
2/10/24,184.76,50.3,19164.75,1.1045,491.99,165.86,249.02,,,,,,
3/10/24,181.96,50.16,19015.41,1.1031,486.1,165.86,240.66,,,,,,
4/10/24,186.51,50.04,19120.93,1.0974,495.16,167.06,250.08,,,,,,
7/10/24,180.8,49.97,19104.1,1.0976,494.62,162.98,240.83,,,,,,
8/10/24,182.72,49.97,19066.47,1.098,496.57,164.38,244.5,,,,,,
9/10/24,185.17,49.88,19254.93,1.0939,505.18,161.86,241.05,,,,,,
10/10/24,186.65,49.92,19210.9,1.0934,503.72,162.08,238.77,,,,,,
11/10/24,188.82,49.94,19373.83,1.0937,516.3,163.24,217.8,,,,,,
14/10/24,187.54,49.94,19508.29,1.0909,522.75,164.96,219.16,,,,,,
15/10/24,187.69,50.09,19486.19,1.0893,522.38,165.46,219.57,,,,,,
16/10/24,186.89,50.2,19432.81,1.0862,529.86,165.16,221.33,,,,,,
17/10/24,187.53,50.17,19583.39,1.0831,529,162.93,220.89,,,,,,
18/10/24,188.99,50.24,19657.37,1.0867,528.5,163.42,220.7,,,,,,
21/10/24,189.07,49.98,19461.19,1.0815,517.8,164.07,218.85,,,,,,
22/10/24,189.7,49.96,19421.91,1.0799,518.3,165.14,217.97,,,,,,
23/10/24,184.71,49.93,19377.62,1.0782,517.2,162.78,213.65,,,,,,
24/10/24,186.38,50.02,19443,1.0828,524.5,162.72,260.48,,,,,,
25/10/24,187.83,49.98,19463.59,1.0796,512.6,165.27,269.19,,,,,,
28/10/24,188.39,50.04,19531.62,1.0812,523.58,166.72,262.51,,,,,,
29/10/24,190.83,49.98,19478.07,1.0819,524.28,169.68,259.52,,,,,,
30/10/24,192.73,49.79,19257.34,1.0856,524.4,174.46,257.55,,,,,,
31/10/24,186.4,49.82,19077.54,1.0884,517.79,171.11,249.85,,,,,,
1/11/24,197.93,49.69,19254.97,1.0834,519.35,171.29,248.98,,,,,,
4/11/24,195.78,49.78,19147.85,1.0878,511.47,169.24,242.84,,,,,,
5/11/24,199.5,49.79,19256.27,1.093,526.96,169.74,251.44,,,,,,
6/11/24,207.09,49.65,19039.31,1.0729,595.98,176.51,288.53,,,,,,
7/11/24,210.05,49.76,19362.52,1.0805,582.17,180.75,296.91,,,,,,
8/11/24,208.18,49.89,19215.48,1.0718,589.26,178.35,321.22,,,,,,
11/11/24,206.84,49.93,19448.6,1.0655,602.34,180.35,350,,,,,,
12/11/24,208.91,49.82,19033.64,1.0623,592.59,181.62,328.49,,,,,,
13/11/24,214.1,49.78,19003.11,1.0564,594.22,178.88,330.24,,,,,,
14/11/24,211.48,49.87,19263.7,1.053,588.61,175.58,311.18,,,,,,
15/11/24,202.61,49.96,19210.81,1.054,593.54,172.49,320.72,,,,,,
18/11/24,201.7,49.94,19189.19,1.0598,587.99,175.3,338.74,,,,,,
19/11/24,204.61,49.94,19060.31,1.0596,581.38,178.12,346,,,,,,
20/11/24,202.88,49.88,19004.78,1.0544,581.93,175.98,342.03,,,,,,
21/11/24,198.38,49.92,19146.17,1.0474,596.11,167.63,339.64,,,,,,
22/11/24,197.12,50.04,19322.59,1.0418,602.78,164.76,352.56,,,,,,
25/11/24,201.45,50.25,19405.2,1.0495,603.03,167.65,338.59,,,,,,
26/11/24,207.86,50.23,19295.98,1.0489,605.5,169.12,338.23,,,,,,
27/11/24,205.74,50.3,19261.75,1.0566,605.43,169.23,332.89,,,,,,
29/11/24,207.89,50.55,19626.45,1.0577,608.57,168.95,345.16,,,,,,
2/12/24,210.71,50.55,19933.62,1.0498,601.71,171.49,357.09,,,,,,
3/12/24,213.44,50.51,20016.75,1.0509,602.08,171.34,351.42,,,,,,
